RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned
4945,18724965,Anayochukwu,405,Belgium,Male,46,7,149541.6246985668,1,True,True,25733.87279190765,False,False,4,SILVER,409.918185414239
2425,18752960,Russo,374,Belgium,Female,46,2,170578.7891911636,1,True,True,21620.103480051668,False,False,6,DIAMOND,201.5554815368788
5791,18562999,Daniels,447,Belgium,Female,42,1,140169.7286822633,2,True,False,18191.62573495726,False,False,3,GOLD,463.8793256562652
8742,18754075,Meagher,465,Belgium,Male,34,5,136352.2777680099,1,True,False,12029.576701917462,False,False,2,PLATINUM,440.5321533429472
6969,18732769,Slater,483,Belgium,Male,49,8,73610.8974962192,1,False,False,7934.690943632497,False,False,0,SILVER,223.63958202731789
2170,18775871,Hayes,390,Belgium,Male,43,4,43767.0745468861,2,True,True,17158.894056390727,False,False,0,GOLD,521.0384949472817
3883,18548647,Morgan,460,Belgium,Female,40,3,141790.30986333452,2,False,True,18489.862728767414,False,False,5,GOLD,501.6573447218783
1354,18704186,Hancock,520,Belgium,Male,46,5,125147.27041994769,2,True,True,10761.074358918007,False,False,0,GOLD,349.89634230324225
5401,18678697,Macknight,364,Belgium,Male,43,4,100006.71008033454,0,False,False,27733.51786058852,False,True,5,DIAMOND,707.3831617134796
4619,18669344,Cumbrae-Stewart,423,Belgium,Female,47,4,150216.9580212903,1,True,True,12371.837849036054,False,False,4,GOLD,531.3517529602703
4804,18664066,Chiekwugo,474,Belgium,Male,35,3,147471.75700005714,1,True,False,26659.533800992936,False,True,0,PLATINUM,301.0682227644493
5783,18657944,Glover,407,Belgium,Male,38,3,229226.07496858743,1,True,True,19260.26480154478,False,False,4,DIAMOND,364.6105823264834
5176,18726397,Agafonova,397,Belgium,Male,44,8,102541.10233410932,0,True,True,14016.791301401669,False,False,4,GOLD,457.4738341305851
6808,18734366,Ibekwe,424,Belgium,Male,48,5,161682.38317894936,1,True,True,18869.579283138384,False,False,4,PLATINUM,523.9938345830927
1266,18596737,Clark,399,Belgium,Male,48,11,166167.13842341097,1,False,False,20918.16140093185,False,False,3,GOLD,357.8906062523716
11849,18622166,Seleznyov,408,Belgium,Male,35,7,40935.18992769973,1,False,True,19603.37660299929,False,True,2,PLATINUM,333.0445195123564
8740,18737142,Mao,443,Belgium,Male,48,5,135573.53106311764,1,True,True,16015.970679027763,False,False,1,GOLD,503.95365490745087
9481,18718142,Lin,382,Belgium,Female,51,3,89259.57265810348,1,True,False,16289.932424358987,False,True,3,GOLD,371.69700512659824
3272,18643810,Lombardi,580,Belgium,Male,34,6,175517.20057338654,0,False,True,29507.37205658592,False,True,1,PLATINUM,535.2267716813936
7220,18814616,Fleming,457,Belgium,Female,46,1,109789.93169240178,1,True,False,14634.910957889202,False,False,0,DIAMOND,440.98036997416966
-1060,18699593,Taubman,382,Belgium,Female,36,2,150962.3279410615,0,True,False,18865.17102663398,False,True,1,PLATINUM,393.7153763809568
8386,18630849,Erskine,430,Belgium,Male,50,8,84746.57002242788,1,True,False,22943.977197344146,False,True,4,DIAMOND,543.3587725257981
1984,18565121,Simmons,435,Belgium,Female,46,6,122924.01906975463,1,True,True,24213.36165838934,False,False,2,GOLD,488.6448466941832
7297,18683005,Pisani,528,Belgium,Male,37,9,85169.55021742615,1,True,False,21708.814845561017,False,False,5,DIAMOND,406.5152218185823
5610,18651035,Cheng,402,Belgium,Female,36,7,214275.5196159701,2,False,False,16748.56545415775,False,True,2,SILVER,411.9153523727061
1658,18576964,Todd,440,Belgium,Female,43,0,68366.84710217452,1,True,True,17407.681880410255,False,False,2,PLATINUM,501.50053611593455
-658,18635793,Tang,441,Belgium,Male,40,5,40145.849093252335,1,True,True,17721.012634181596,False,True,4,SILVER,644.098353255992
10565,18677459,Boni,409,Belgium,Male,45,3,52736.43255175339,0,True,False,9368.145163410782,False,True,3,DIAMOND,482.2222820870493
5753,18620346,Ch'ang,406,Belgium,Female,47,9,73656.00142837611,1,True,True,22614.7214107468,False,True,4,PLATINUM,645.8557734848157
-243,18655442,Boyle,471,Belgium,Male,44,3,152487.4358317929,1,True,True,18538.457314929103,False,False,2,SILVER,597.3287382843861
4426,18661347,Fu,400,Belgium,Male,49,7,59093.37662745851,1,True,False,26673.52914577679,False,False,5,SILVER,461.6009712633767
10535,18661497,Wei,436,Belgium,Male,41,1,129957.42288850444,1,False,False,20478.16924562743,False,False,3,SILVER,544.3522142190033
4746,18731038,Thornton,433,Belgium,Male,48,3,92410.0157150404,1,False,False,20689.70525048028,False,False,0,PLATINUM,581.233662223379
7722,18616142,Tokaryev,521,Belgium,Male,51,4,176862.9273858339,1,False,False,25435.579272367828,False,False,3,GOLD,399.6249475771646
6561,18773903,Kao,507,Belgium,Female,38,6,170121.70644443555,0,False,False,16734.348994243974,False,False,1,DIAMOND,514.1717086060584
8582,18527991,Webb,485,Belgium,Female,34,2,191467.7975131297,0,True,True,15202.884094795783,False,True,0,DIAMOND,479.4132006967336
1903,18723422,Calabresi,518,Belgium,Female,52,9,76982.54216409619,0,True,True,22897.67518966483,False,False,1,GOLD,364.7486622833619
8191,18580711,Douglas,526,Belgium,Female,41,4,-4317.073484213161,0,False,True,25625.80767662312,False,False,4,DIAMOND,616.7511578841611
4239,18681347,Grosse,509,Belgium,Male,46,10,100929.51497376696,1,True,False,25340.865699034544,False,True,3,PLATINUM,238.0741037311871
12061,18582114,DeRose,486,Belgium,Female,52,5,65020.86064610229,1,False,True,20114.936667798745,False,False,4,GOLD,541.6236662069097
-190,18691191,Mistry,508,Belgium,Male,44,7,72389.20676745038,1,True,False,18981.45103186377,False,False,4,PLATINUM,571.8511519296002
8057,18690629,Chukwuemeka,407,Belgium,Male,42,4,173816.44795078156,2,True,False,17917.199516405955,False,False,2,SILVER,448.8550514949673
8285,18784032,Robertson,436,Belgium,Female,54,5,142068.2649396703,2,True,False,16827.23347766177,False,False,1,DIAMOND,364.6559870962732
7116,18806013,Kirillova,413,Belgium,Male,55,2,166214.90826991125,2,False,False,23920.008524175664,False,False,3,DIAMOND,472.8146249700101
316,18580937,Chidiegwu,538,Belgium,Female,37,0,106225.86209640828,1,True,False,18115.96854704274,False,True,1,PLATINUM,394.8313921372085
7973,18768977,Hill,569,Belgium,Female,38,5,182011.36460846016,2,True,True,22663.34848664282,False,False,2,SILVER,548.7120379457068
-456,18727290,Osborne,438,Belgium,Female,39,2,57140.60160136058,1,True,True,20157.894284754657,False,False,2,PLATINUM,576.3531287735357
365,18669650,Onwuatuegwu,483,Belgium,Male,41,0,169065.1348949033,1,True,True,17776.82699043829,False,False,1,SILVER,377.0033176275551
5543,18552777,Langlands,388,Belgium,Male,51,10,141673.71122192248,0,True,True,24085.91391418775,False,False,3,DIAMOND,382.2062775945774
6689,18704776,Mazzi,444,Belgium,Male,42,6,148347.27847130876,1,True,False,24649.35645285113,False,False,3,GOLD,406.344279283979
1892,18570793,Lord,406,Belgium,Female,50,4,76307.1443508597,2,True,False,18565.91404516028,False,False,0,PLATINUM,570.3898988041635
3491,18598320,Bruce,487,Belgium,Male,42,6,108725.38728457484,0,True,False,11987.036059572538,False,True,4,GOLD,573.4522518077401
6125,18802036,Walker,424,Belgium,Female,35,9,83718.63526039485,1,True,False,32304.67555485709,False,False,5,GOLD,467.1247983193289
6723,18746115,Hsieh,394,Belgium,Female,41,2,163776.19569440192,1,True,False,27655.74252328882,False,False,4,SILVER,364.4770129506805
9134,18522196,Pugh,477,Belgium,Male,36,7,131365.14323582262,1,True,True,17997.978040589973,False,False,5,GOLD,550.365042139206
388,18748573,Tien,443,Belgium,Female,32,2,33091.283951981655,0,True,True,25086.94737202782,False,False,2,PLATINUM,595.4174608101672
11310,18636080,Giordano,449,Belgium,Male,44,1,91501.01527302017,3,False,True,14787.506334332542,False,True,1,PLATINUM,384.0170303761623
6782,18778023,Donaldson,495,Belgium,Female,50,9,102782.51637628306,0,False,True,20970.08137279783,False,False,1,GOLD,667.2352613903893
6360,18624199,Ashton,478,Belgium,Female,41,8,193387.66012451603,1,True,False,18903.28368310627,False,False,0,GOLD,424.1555062265702
5026,18703787,Duggan,463,Belgium,Male,53,4,71656.00662584904,1,False,True,23422.08359455726,False,True,3,DIAMOND,452.8020200910101
7191,18652049,Russell,394,Belgium,Male,56,8,155052.41276797315,1,True,False,23913.168626303468,False,False,4,PLATINUM,577.0062897480552
3662,18695033,Leach,487,Belgium,Female,41,10,112029.26577141225,2,True,True,26572.73579534248,False,False,2,PLATINUM,594.1939097657556
7518,18795105,Han,535,Belgium,Female,47,0,82899.34773195609,2,True,False,22818.28503263391,False,True,4,DIAMOND,445.5037961413549
4091,18675074,Wade,463,Belgium,Female,34,7,114342.61796034226,0,True,True,19371.11537915741,False,False,4,GOLD,285.3695939810864
4679,18786478,Weber,484,Belgium,Female,41,1,180821.8641047107,2,True,False,22658.14905431924,False,True,2,SILVER,430.6388440692423
4037,18652158,Cribb,408,Belgium,Female,44,4,52910.75292540733,1,False,True,24542.198357595385,False,False,3,GOLD,541.5953378752937
7738,18647750,Spears,425,Belgium,Female,33,7,119411.79006907588,0,True,False,22275.28663024028,False,False,5,DIAMOND,232.15503002975203
5914,18660248,Li Fonti,424,Belgium,Female,44,6,70329.70257483033,2,True,True,16387.356932673167,False,False,3,PLATINUM,653.730568427164
2781,18769918,Barrera,458,Belgium,Female,55,2,125874.49126558124,2,True,False,17858.481404340495,False,False,4,DIAMOND,395.6570357048662
6086,18653672,Iadanza,493,Belgium,Male,38,2,81199.41059406011,1,True,True,22544.44356555279,False,False,1,GOLD,380.8285053997271
3944,18631259,Chao,473,Belgium,Male,39,2,218811.6147821264,2,True,True,14160.773322859242,False,False,5,PLATINUM,562.4401972051552
2300,18750772,Rudd,440,Belgium,Female,41,4,51170.157190619095,2,True,True,14777.304316051568,False,False,1,SILVER,367.6099028925613
4597,18696786,Kung,395,Belgium,Male,52,-2,168934.57724682253,1,True,False,24408.57292691474,False,False,1,PLATINUM,387.2006255374722
2624,18663431,Potter,361,Belgium,Female,44,2,131257.9461838909,2,True,True,15540.21113749955,False,False,2,PLATINUM,463.1000346074254
1929,18662095,Hamilton,389,Belgium,Female,39,0,70994.87950951424,1,True,False,13534.565845809237,False,True,3,DIAMOND,360.4848239187091
489,18731390,Chapman,347,Belgium,Female,51,5,114988.96993422943,1,True,True,21178.530517855383,False,True,1,PLATINUM,600.9677729485984
7037,18677629,Cremonesi,512,Belgium,Male,38,5,209923.5203435344,1,True,True,21862.090908527327,False,False,3,PLATINUM,372.2862145483952
10031,18516267,Zubarev,377,Belgium,Female,50,5,197228.785893559,2,True,True,16777.4783863462,False,False,4,SILVER,615.1647437607442
8299,18784179,Williamson,430,Belgium,Male,35,5,62164.11900188845,0,True,True,21379.20229555516,False,False,4,PLATINUM,633.5369976345594
10336,18662082,Huang,435,Belgium,Male,47,5,160990.18922640858,1,True,False,12468.667069797557,False,False,4,PLATINUM,349.31052663679003
4701,18783067,Christie,487,Belgium,Female,38,3,115452.37645074436,2,False,False,22888.171444650627,False,True,4,SILVER,480.4054398018528
-319,18688208,Wei,448,Belgium,Male,48,2,112412.44348762168,2,True,False,26744.00755049098,False,False,4,GOLD,422.8612896583501
8169,18747736,Powell,439,Belgium,Male,43,9,150522.9014785508,1,True,True,24947.24687865352,False,False,2,SILVER,451.2006541944738
6883,18656322,Sabbatini,504,Belgium,Male,43,2,169943.314271043,2,False,True,13419.635977429123,False,False,1,GOLD,501.2248496225312
10752,18638774,Crace,519,Belgium,Female,47,5,143432.3359980981,1,False,False,11104.246739436723,False,False,1,GOLD,404.2767654710174
6676,18669521,Okechukwu,493,Belgium,Male,39,4,127932.59723377808,1,True,True,19177.33710385646,False,False,1,SILVER,371.7373870036888
-1317,18662579,Shih,490,Belgium,Male,35,1,52029.00076372984,2,True,False,16436.604325332293,False,True,4,DIAMOND,729.68137750444
1636,18675331,White,423,Belgium,Female,43,0,123032.77046231212,2,True,True,18166.07939206337,False,False,2,DIAMOND,573.6157214453698
6921,18693894,Allardyce,456,Belgium,Female,46,1,144619.17442074596,1,False,True,12122.00902397455,False,False,3,PLATINUM,373.5832263976165
682,18621326,Chibueze,443,Belgium,Female,40,1,103161.8390389513,3,True,False,21509.52382502985,False,True,4,SILVER,302.06754714342776
9086,18605072,McGregor,423,Belgium,Female,34,8,182562.39477377865,3,True,False,17491.599871212908,False,True,3,PLATINUM,581.179974077682
1679,18697129,Elkins,407,Belgium,Male,46,-2,161757.62338508927,1,True,True,16006.405804276636,False,False,0,SILVER,461.3991116423439
4705,18609623,Rossi,377,Belgium,Male,42,4,133236.92067439167,1,False,False,26095.262213202222,False,False,3,DIAMOND,435.506175296319
3194,18603421,Chiawuotu,447,Belgium,Female,40,1,128003.3382523282,1,True,False,26500.36068211306,False,True,1,DIAMOND,347.8257061575304
4857,18635534,Moss,507,Belgium,Male,43,1,80428.76207085844,0,False,True,21686.879440538985,False,False,1,PLATINUM,379.4971047329241
6707,18593561,Howe,363,Belgium,Male,40,7,158375.40948322034,1,False,True,20462.013136507183,False,False,3,PLATINUM,682.3358199034582
-1231,18699533,Wilkinson,425,Belgium,Female,42,4,113770.48825004288,0,False,True,13121.896892955114,False,False,2,GOLD,494.67664499885217
7824,18712942,Vasilyeva,420,Belgium,Male,46,0,177340.70424093187,2,True,True,22175.95436422698,False,False,4,PLATINUM,624.3483493947261
4280,18612181,Pethard,397,Belgium,Male,43,1,130884.27172884996,1,True,False,20354.341807997225,False,False,1,GOLD,690.6860552104657
5844,18600529,Tokaryev,380,Belgium,Male,46,3,154404.1011566891,1,False,False,23950.09965873048,False,False,3,GOLD,359.037227920698
10567,18581167,Romano,398,Belgium,Female,44,5,89870.6412754782,1,True,True,20269.47187437959,False,False,2,PLATINUM,559.4145227857742
10401,18553263,Davis,381,Belgium,Male,48,2,145110.5146383017,2,True,False,18705.828677797104,False,False,1,GOLD,350.2577807361121
9508,18673845,Berry,484,Belgium,Female,42,10,214204.1458608772,1,True,True,23281.105712463028,False,False,2,DIAMOND,505.5570966442717
75,18556568,Ashbolt,500,Belgium,Female,45,1,78357.95149868268,0,True,False,23425.119300273484,False,True,3,GOLD,224.6898811706053
9724,18748350,Iadanza,454,Belgium,Female,49,4,99081.6761908784,1,True,False,22503.92790028617,False,False,2,GOLD,527.934603523068
7024,18741019,Ku,546,Belgium,Female,53,5,147362.65524163484,0,False,False,22869.492556104764,False,False,3,GOLD,379.35958233434434
5353,18572389,Tai,403,Belgium,Male,41,0,150992.38396492682,1,False,True,13038.130321199653,False,False,4,DIAMOND,524.6452020468956
8930,18668541,Wells,376,Belgium,Male,38,5,213519.769521408,1,False,True,13690.495732562316,False,False,5,GOLD,628.0239440271921
7590,18784877,Cherkasova,426,Belgium,Male,55,3,78533.18129452813,1,True,False,24083.29091086854,False,False,3,PLATINUM,498.6055715874777
1977,18571252,Ts'ui,524,Belgium,Female,35,6,71325.79908923972,0,False,True,23189.49433090723,False,False,2,PLATINUM,501.158893712912
6547,18700018,Lo,552,Belgium,Male,42,11,91636.99349997926,3,True,True,30309.14945965871,False,True,0,GOLD,272.26319382154423
2399,18818829,Nnachetam,450,Belgium,Male,51,4,187708.25802751107,0,False,True,22269.092710117675,False,False,4,PLATINUM,254.3963670787843
4725,18738234,Chu,495,Belgium,Female,56,7,167761.2018210905,2,True,False,16000.27750529323,False,False,5,GOLD,543.6118216139782
3358,18732957,Jamieson,427,Belgium,Female,52,4,73953.55174610211,0,True,True,9542.957924872984,False,False,0,PLATINUM,568.2505251269548
2577,18752458,Giordano,489,Belgium,Female,50,4,182199.09633417844,2,True,True,21524.95264999426,False,False,4,SILVER,438.7799988565298
3436,18769957,Duncan,428,Belgium,Female,43,5,67320.73041671069,0,True,True,14907.032664725522,False,False,3,SILVER,401.5610337562745
2240,18774411,Lysaght,521,Belgium,Female,42,4,228591.9677976638,1,True,False,12050.906712847784,False,False,1,DIAMOND,521.1239198489695
6377,18784700,Waters,447,Belgium,Female,44,1,174744.0290379939,2,True,True,18299.40790207147,False,True,3,DIAMOND,451.6402418157114
9740,18687522,Burns,458,Belgium,Female,40,2,67332.64974655217,2,True,False,20298.296510487027,False,False,2,SILVER,424.30380102117175
10268,18594233,Muir,386,Belgium,Male,44,11,80292.86794202455,0,True,False,20193.94598947256,False,True,1,SILVER,620.371500220085
1866,18664965,Bevan,330,Belgium,Male,40,3,29871.026929031897,2,True,False,20045.57473815161,False,False,1,GOLD,662.7718521422676
2630,18696127,Abramovich,374,Belgium,Male,49,3,138573.53822638156,0,False,False,19900.752904103407,False,False,5,SILVER,567.6612590538988
8361,18718127,Tsui,523,Belgium,Male,47,1,22438.77013499588,1,True,False,21172.007059986936,False,False,2,DIAMOND,542.2998595976405
10035,18705342,Azikiwe,446,Belgium,Female,50,0,110417.90809112565,0,True,True,23014.24313856392,False,False,4,GOLD,704.6135666431958
10440,18734495,Unwin,527,Belgium,Male,44,0,125956.82265940234,1,True,False,18350.31172981471,False,False,2,GOLD,397.9852067057448
6816,18703607,Somadina,383,Belgium,Male,43,9,139602.4871655391,2,True,True,12932.171415054405,False,False,3,DIAMOND,621.2965413638157
5796,18719914,Hsiung,372,Belgium,Female,45,0,190320.30109107908,1,False,False,22521.044543028434,False,False,2,SILVER,461.7948979594266
-1588,18585575,Campbell,398,Belgium,Male,48,2,91829.99806870424,2,False,True,20719.88165382598,False,False,4,DIAMOND,484.98728997324935
466,18732362,H?,421,Belgium,Male,40,8,104146.85969258292,0,False,False,13353.035073112927,False,False,4,SILVER,396.7910535904155
898,18631326,Genovesi,385,Belgium,Male,57,5,89362.29046786456,1,True,True,21912.25825654856,False,False,5,DIAMOND,556.1870726996993
952,18707552,Moss,413,Belgium,Male,44,13,119134.3416201638,1,False,False,21522.432770680127,False,False,2,DIAMOND,345.01650998448736
-584,18751546,Yen,411,Belgium,Female,36,1,111361.06540776802,2,True,True,21215.98488427978,False,False,5,GOLD,232.0303294924377
5495,18650711,Calabrese,383,Belgium,Male,39,7,137519.38612912377,0,True,True,25621.09064249637,False,False,1,SILVER,378.02708893266686
3614,18687445,Lai,435,Belgium,Male,43,6,195404.2397840888,0,False,True,14062.624377214574,False,False,4,DIAMOND,584.1906530255126
3053,18688630,Nebechukwu,400,Belgium,Male,50,7,73123.7569073835,1,True,False,24053.467645259858,False,False,1,GOLD,520.91461700352
5143,18808792,McKay,492,Belgium,Male,50,8,134776.63231222777,0,True,False,17325.393926817193,False,False,3,SILVER,110.9457159636132
1672,18765964,Page,470,Belgium,Male,46,2,166694.31231422687,1,True,True,25970.68231848324,False,False,3,PLATINUM,374.81038234491166
-436,18617177,Sun,484,Belgium,Female,45,1,143299.95375556988,2,True,False,13593.853606433691,False,False,3,DIAMOND,541.7412546245255
3387,18671506,Dillon,506,Belgium,Male,41,8,153570.72882522087,2,True,True,23288.1844262886,False,False,4,SILVER,442.7219297687048
6918,18611574,Lucchesi,430,Belgium,Male,45,4,117056.85351857124,2,True,False,24534.62213108901,False,False,2,PLATINUM,440.3369264456412
1715,18613120,Genovese,390,Belgium,Female,47,4,17291.46139463715,1,False,True,27826.70185710393,False,False,3,DIAMOND,340.3171142419437
-1728,18694886,Parkin,417,Belgium,Female,43,8,92729.96274961629,0,True,False,13048.530599291444,False,True,1,GOLD,465.73341868527297
8295,18637693,Gleeson,560,Belgium,Male,48,4,163856.4298895751,1,True,False,9073.15681469673,False,False,1,SILVER,394.58287189610354
5495,18606177,Chidalu,496,Belgium,Female,49,3,118495.45726916386,2,True,False,21561.95505809785,False,True,3,DIAMOND,413.1174029492453
4908,18678498,Aksyonova,443,Belgium,Male,39,8,82486.38989078828,1,True,True,18022.51986565989,False,False,2,GOLD,433.9241341693121
5292,18840658,Walker,434,Belgium,Female,42,3,89056.39312143544,2,True,False,28052.12976148293,False,False,4,GOLD,454.5433009907704
10796,18608049,Simpson,365,Belgium,Female,46,4,112190.24760180835,2,False,True,117073.61790069372,False,True,2,PLATINUM,447.90564726787545
1886,18644081,Cavenagh,437,Belgium,Male,41,3,154069.0699483598,0,True,True,68369.53202830598,False,False,3,GOLD,456.37141537905904
2598,18725777,Marshall,380,Belgium,Female,35,6,117475.31206264328,0,False,True,71100.55975194147,False,False,0,PLATINUM,575.7649373091986
5959,18723320,Rita,487,Belgium,Male,45,4,213407.8000692945,2,True,True,100618.52973985918,False,False,3,PLATINUM,480.7142619115813
7107,18723130,Fanucci,328,Belgium,Female,46,5,90648.19744030872,2,True,False,71948.96285177028,False,True,0,GOLD,391.27540424570935
4088,18609475,Owens,416,Belgium,Female,53,4,156175.03873648777,1,True,True,74516.60046637007,False,False,0,PLATINUM,379.93285855466513
-1486,18684653,Sun,310,Belgium,Female,42,3,124846.33011719523,1,True,False,123352.53836786584,False,False,2,DIAMOND,529.0201233971699
1505,18747002,Shih,412,Belgium,Female,45,9,140060.57080605938,1,False,False,35612.76771959213,False,False,2,SILVER,459.6519186614103
2089,18748108,Rowe,510,Belgium,Male,48,7,193063.20615237995,1,True,True,95145.84029394775,False,False,0,GOLD,458.6857736761983
10154,18728659,Echezonachukwu,462,Belgium,Male,48,7,57105.08102159173,2,True,True,67861.48948587151,False,True,3,GOLD,611.0533496280026
5110,18642191,Gibbons,478,Belgium,Male,46,5,76800.79687345053,1,False,False,47673.35746012767,False,False,4,GOLD,462.76566323516926
5490,18811051,Lassetter,406,Belgium,Female,49,9,108996.88055892386,0,True,False,50084.27096695806,False,False,4,DIAMOND,332.66306741717534
8951,18751961,Wright,554,Belgium,Female,34,4,186440.0274092992,1,True,True,68924.54028138414,False,False,4,PLATINUM,458.7986736293689
169,18667770,Oleary,467,Belgium,Male,52,2,169088.42188861145,0,False,False,74056.11648656867,False,False,5,GOLD,258.4314953987291
8204,18730571,McIntosh,413,Belgium,Male,39,-1,90298.8921310342,0,True,True,94568.58468962715,False,True,0,SILVER,469.3553246892806
9228,18864296,T'ien,448,Belgium,Male,48,7,45450.17683960773,1,True,True,66348.19060417239,False,False,1,SILVER,572.8446760287256
6068,18704907,Onwuka,482,Belgium,Male,42,2,21788.004450846893,1,False,True,31392.71151383979,False,False,0,GOLD,492.31080905916895
2179,18740216,Pearson,495,Belgium,Male,49,1,93328.21046095502,1,False,True,61551.009200595945,False,False,1,SILVER,515.7888728214397
2709,18642019,Hunter,434,Belgium,Male,47,1,153775.2497105819,1,False,True,72807.43247484975,False,False,4,PLATINUM,415.1379277337004
7667,18625182,White,404,Belgium,Female,37,7,100044.3740886984,0,True,True,92782.68129668488,False,False,0,PLATINUM,458.2631099838397
8876,18766297,Buccho,369,Belgium,Male,38,7,159048.4907834303,1,True,False,52177.32760972415,False,False,3,SILVER,475.3075191402726
1766,18587861,Garnsey,401,Belgium,Male,29,2,210772.0180273972,1,False,True,40516.95195144041,False,False,1,DIAMOND,378.1280252362699
1244,18698598,Fisk,438,Belgium,Female,44,0,141849.8959312953,0,True,True,49463.43231578433,False,False,5,GOLD,372.2310396988966
3459,18502632,Harper,472,Belgium,Female,50,0,114152.1824747839,1,True,True,82016.43003642373,False,False,1,SILVER,378.6274517790579
4073,18671687,Fu,557,Belgium,Male,49,8,131183.32941622703,0,True,False,161857.0716459991,False,True,0,DIAMOND,631.0028886138479
8766,18633101,Rapuluchukwu,526,Belgium,Female,31,2,113421.91775126584,4,True,False,52385.96846315676,False,True,3,PLATINUM,528.0729275314302
9294,18669633,Russell,410,Belgium,Female,58,2,153581.6718472434,1,True,True,164020.56004782053,False,True,4,DIAMOND,217.35629458391708
7558,18735108,Wong,505,Belgium,Female,35,4,73572.01501760214,0,True,False,52906.15921412029,False,True,0,SILVER,537.9161883313438
3524,18655670,Ekwueme,554,Belgium,Male,44,1,83546.13038222076,1,True,False,64034.909958172255,False,False,1,PLATINUM,400.0342177899186
4600,18781168,Walton,541,Belgium,Male,44,2,144917.75322043753,1,True,True,62218.87126891442,False,False,3,GOLD,467.9267265499951
615,18765983,Green,406,Belgium,Male,34,2,124974.1511984766,1,True,False,127329.8991617482,False,True,5,SILVER,247.89014639524325
7120,18545891,Crawford,408,Belgium,Female,51,5,33893.97708121363,1,True,False,38072.66923799753,False,True,0,DIAMOND,615.3589674253135
4715,18593762,Tsou,423,Belgium,Male,48,4,81444.93428891044,2,True,False,106925.72615581048,False,True,1,DIAMOND,650.8579291234807
5382,18606006,Brown,524,Belgium,Female,44,10,55006.335090043096,0,True,True,58704.64064876604,False,False,3,SILVER,286.0987183463933
6272,18652794,Colombo,406,Belgium,Male,48,7,115694.23348598948,0,False,True,59489.91288688948,False,True,1,GOLD,566.6915118952841
1135,18683775,Beneventi,431,Belgium,Male,45,10,171005.0600394539,1,False,False,104838.17648676036,False,False,5,PLATINUM,477.6280358565716
3746,18774327,Robson,533,Belgium,Female,40,9,164608.89037380947,1,False,True,114862.14378610448,False,False,0,SILVER,573.1628372751027
572,18636718,Harper,337,Belgium,Male,40,9,131062.01202450883,2,True,False,75704.79255389706,False,False,2,GOLD,487.4207796721184
3023,18608538,Murphy,454,Belgium,Female,38,5,62754.521110074886,1,True,False,73689.58233782591,False,False,1,SILVER,468.07801183127214
9205,18741390,Lombardo,359,Belgium,Female,42,3,151466.32650668136,1,True,True,41423.78329586451,False,False,2,PLATINUM,235.18814219606253
1,18712291,Pokrovskii,467,Belgium,Female,41,1,123599.93025414158,2,True,True,20902.82993449012,False,False,0,GOLD,542.4901099390511
2453,18698261,Allen,417,Belgium,Female,41,9,93263.57836962896,2,True,False,57469.2487687298,False,False,4,DIAMOND,641.434022012824
1013,18671436,Abbie,489,Belgium,Female,43,0,148886.41241860137,1,False,False,46220.33449381329,False,False,4,PLATINUM,190.475161616818
7796,18670229,Cocci,505,Belgium,Female,42,0,129227.7529460762,1,True,False,51262.94407642314,False,False,1,SILVER,327.8842747646404
6428,18823346,Coles,463,Belgium,Male,33,0,151425.83983003677,1,False,True,55599.450052785534,False,False,3,PLATINUM,438.5603067996301
9779,18572584,Chong,387,Belgium,Female,41,7,97506.98079594848,1,True,False,58724.55348625848,False,False,0,GOLD,536.1445329853748
1252,18846398,Pisano,450,Belgium,Female,43,0,160108.94549307865,0,True,True,82027.13182522666,False,False,2,SILVER,383.3955994480853
5415,18611106,Hsiung,392,Belgium,Female,28,4,108401.5427632494,1,False,False,52846.02907318625,False,False,3,PLATINUM,472.6422259947773
8280,18677898,Cremonesi,429,Belgium,Male,45,4,200251.08779541648,1,True,False,78996.63717920175,False,False,4,PLATINUM,510.04619518830617
-89,18766245,Maslova,451,Belgium,Female,47,1,109042.01525431962,3,True,True,24616.458860566647,False,True,0,SILVER,300.43199893083715
1826,18843138,Endrizzi,466,Belgium,Male,42,5,186164.94781271927,1,False,True,7761.071852899682,False,False,1,PLATINUM,717.5512261620178
3623,18665542,Mazzanti,425,Belgium,Male,43,1,74797.67167458878,0,True,False,76821.45349159442,False,False,1,DIAMOND,504.6902022376038
-187,18716092,Bradley,458,Belgium,Female,52,7,140081.89500462715,3,True,False,36199.46397758077,False,True,0,PLATINUM,640.6311637050459
5849,18608934,Chukwudi,440,Belgium,Female,53,3,161388.41257308924,1,False,True,60608.38822555438,False,False,1,SILVER,520.6831224603803
3284,18734143,Pickering,470,Belgium,Female,28,0,194411.085126112,1,True,False,97035.46289136058,False,False,2,PLATINUM,276.7380207501292
6373,18815089,Black,522,Belgium,Male,40,1,92390.5515030618,2,True,True,54598.77528183897,False,False,3,SILVER,529.1464703419342
714,18719432,Howells,510,Belgium,Female,49,9,43584.06169960687,2,False,True,33542.338843061,False,False,3,DIAMOND,495.1277737992449
10965,18594048,Lung,502,Belgium,Male,37,4,122672.97537478014,0,True,True,45604.68378262237,False,False,3,DIAMOND,256.17493533528653
